freq,unit,sector,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_EUR,INTLORG,ED2,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED2,EU27_2020	: 	: 	: 	: 	: 	271.5 d	523.8 d	427.4 d	486.2 d
A,MIO_EUR,INTLORG,ED2,EU28	: 	: 	: 	: 	: 	279.7 d	535.5 d	438.0 d	: 
A,MIO_EUR,INTLORG,ED2,FI	0.0 	0.0 	0.0 	: d	0.2 	0.2 	0.2 	0.4 	0.2 
A,MIO_EUR,INTLORG,ED2,FR	9.3 	31.6 	25.4 	10.0 	13.5 	7.6 	9.7 	25.6 	12.8 
A,MIO_EUR,INTLORG,ED2,HR	: 	: 	: 	: z	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED2,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED2,IE	: z	: z	: z	1.1 d	1.5 	7.2 	22.8 	5.8 	0.6 
A,MIO_EUR,INTLORG,ED2,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED2,IT	: 	150.5 	150.5 	150.5 	8.1 	17.3 	41.0 	2.9 	37.0 
A,MIO_EUR,INTLORG,ED2,LT	18.7 	18.6 	15.0 	8.6 	7.6 	3.7 	19.4 	27.4 	28.6 
A,MIO_EUR,INTLORG,ED2,LU	8.6 	10.3 	9.9 	9.9 	12.1 	12.1 	12.1 	13.0 	14.0 
A,MIO_EUR,INTLORG,ED2,LV	5.3 	6.0 	8.9 	3.7 	1.8 	0.4 	2.2 	1.2 	0.8 
A,MIO_EUR,INTLORG,ED2,MT	0.0 	0.0 	0.1 	0.1 	0.1 	0.0 	0.0 	0.1 	0.0 
A,MIO_EUR,INTLORG,ED2,NL	31.6 	6.6 	6.2 	27.6 	21.8 	22.4 	25.5 	7.3 	8.2 
A,MIO_EUR,INTLORG,ED2,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED2,PL	96.6 	87.2 	82.5 	48.9 	25.9 d	123.9 	209.6 	199.9 	230.2 
A,MIO_EUR,INTLORG,ED2,PT	116.7 	203.6 	163.6 	69.0 	72.7 	0.0 	67.2 	0.7 	0.1 
A,MIO_EUR,INTLORG,ED2,RO	12.8 	5.7 	7.1 	27.6 	0.9 	0.6 	5.1 	16.9 	31.3 
A,MIO_EUR,INTLORG,ED2,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED2,SE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED2,SI	0.4 	0.6 	0.7 	0.7 	0.6 	2.1 	3.6 	3.8 	3.7 
A,MIO_EUR,INTLORG,ED2,SK	: 	39.5 	37.8 	36.6 	4.6 	12.2 	30.6 	45.6 	54.2 
A,MIO_EUR,INTLORG,ED2,TR	0.0 	0.0 	0.0 	0.0 	3.4 	17.2 	18.9 	20.6 	22.3 
A,MIO_EUR,INTLORG,ED2,UK	41.1 	1.5 	: 	: z	8.8 	17.9 	11.8 	10.6 	: 
A,MIO_EUR,INTLORG,ED24,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED24,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED24,BG	10.9 	10.2 	10.1 	6.9 	12.4 	14.4 	11.5 d	13.0 d	: d
A,MIO_EUR,INTLORG,ED24,CH	: z	: z	: z	: z	: z	0.0 	0.0 	: 	0.0 
A,MIO_EUR,INTLORG,ED24,CY	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED24,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,DE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,DK	: z	: z	: z	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,EE	: 	14.2 	29.0 	29.4 	15.9 	19.4 	21.0 	17.0 	20.8 
A,MIO_EUR,INTLORG,ED24,EL	34.8 	46.2 	49.0 	39.4 	22.1 	12.4 	18.9 	19.2 	: 
A,MIO_EUR,INTLORG,ED24,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 d	0.0 d	0.0 d	: d
A,MIO_EUR,INTLORG,ED24,EU27_2020	: 	: 	: 	: 	: 	232.7 d	397.5 d	390.0 d	: 
A,MIO_EUR,INTLORG,ED24,EU28	: 	: 	: 	: 	: 	232.7 d	397.5 d	390.0 d	: 
A,MIO_EUR,INTLORG,ED24,FI	0.0 	0.0 	0.0 	: d	0.2 	0.2 	0.2 	0.4 	0.2 
A,MIO_EUR,INTLORG,ED24,FR	9.3 	31.6 	25.4 	10.0 	13.5 	7.6 	9.7 	25.6 	12.8 
A,MIO_EUR,INTLORG,ED24,HR	: 	: 	: 	: z	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED24,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,IE	: z	: z	: z	1.1 	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED24,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,IT	: 	150.4 	150.4 	150.4 	8.0 	17.3 	41.0 	2.9 	37.0 
A,MIO_EUR,INTLORG,ED24,LT	15.5 	13.4 	10.8 	7.7 	7.2 	3.2 	18.0 	25.3 	26.0 
A,MIO_EUR,INTLORG,ED24,LU	8.6 	10.3 	9.9 	9.9 	12.1 	12.1 	12.1 	13.0 	14.0 
A,MIO_EUR,INTLORG,ED24,LV	5.3 	5.9 	8.5 	3.0 	1.7 	0.2 	2.0 	0.9 	0.6 
A,MIO_EUR,INTLORG,ED24,MT	0.0 	0.0 	0.1 	0.1 	0.1 	0.0 	0.0 	0.1 	0.0 
A,MIO_EUR,INTLORG,ED24,NL	17.8 	6.5 	6.2 	15.4 	13.0 	13.5 	14.7 	7.2 	8.2 
A,MIO_EUR,INTLORG,ED24,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED24,PL	96.6 	87.2 	82.5 	48.9 	25.9 d	123.9 	209.6 	199.9 	230.2 
A,MIO_EUR,INTLORG,ED24,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED24,RO	12.8 	5.7 	7.1 	27.6 	0.9 	0.6 	5.1 	16.9 	31.3 
A,MIO_EUR,INTLORG,ED24,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED24,SE	0.0 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED24,SI	0.4 	0.6 	0.7 	0.7 	0.6 	2.1 	3.6 	3.8 	3.7 
A,MIO_EUR,INTLORG,ED24,SK	: 	38.6 	35.3 	33.7 	4.4 	11.9 	30.1 	44.8 	53.2 
A,MIO_EUR,INTLORG,ED24,TR	: d	: 	: 	0.0 	3.4 	17.2 	18.9 	20.6 	22.3 
A,MIO_EUR,INTLORG,ED24,UK	: 	: z	: 	: z	0.0 	0.0 	0.0 	0.0 	: 
A,MIO_EUR,INTLORG,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,BG	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_EUR,INTLORG,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,INTLORG,ED25,DK	: z	: z	: z	: 	: z	: z	0.0 	0.0 	: z
A,MIO_EUR,INTLORG,ED25,EE	: z	0.1 	0.3 	0.4 	0.1 	0.1 	0.0 	0.1 	0.1 
A,MIO_EUR,INTLORG,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,INTLORG,ED25,ES	0.0 	: dz	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,HR	: 	: 	: 	: z	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED25,IE	: z	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,IT	: 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.0 	0.1 
A,MIO_EUR,INTLORG,ED25,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,LT	3.2 	5.2 	4.2 	0.8 	0.4 	0.5 	1.4 	2.1 	2.6 
A,MIO_EUR,INTLORG,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,LV	0.1 	0.1 	0.4 	0.7 	0.1 	0.2 	0.2 	0.2 	0.2 
A,MIO_EUR,INTLORG,ED25,MK	: 	: z	: 	: 	: 	: 	: 	: 	: 
A,MIO_EUR,INTLORG,ED25,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED25,NL	13.7 	0.2 	0.1 	12.2 	8.7 	8.9 	10.8 	0.1 	0.1 
A,MIO_EUR,INTLORG,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,RS	: 	: z	: z	: z	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED25,SE	: 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,SK	: 	0.9 	2.5 	2.9 	0.2 	0.3 	0.5 	0.8 	1.0 
A,MIO_EUR,INTLORG,ED25,TR	: d	: 	: 	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED25,UK	41.1 	1.5 	: 	: z	8.8 	17.9 	11.8 	10.6 	: 
A,MIO_EUR,INTLORG,ED3,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED3,BE	15.1 d	14.3 d	10.6 d	10.1 d	48.1 d	56.3 	65.6 	79.6 d	70.8 d
A,MIO_EUR,INTLORG,ED3,BG	6.6 	6.1 	5.7 	4.1 	7.5 	7.6 	8.1 	8.9 	9.0 
A,MIO_EUR,INTLORG,ED3,CH	: 	: 	: z	: z	: z	0.0 d	0.0 	: 	0.0 d
A,MIO_EUR,INTLORG,ED3,CY	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED3,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED3,DE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 d	0.0 d
A,MIO_EUR,INTLORG,ED3,DK	0.0 	0.0 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED3,EE	: 	18.1 	29.6 	25.1 	11.6 	14.2 	10.5 	2.1 	1.5 
A,MIO_EUR,INTLORG,ED3,EL	53.0 	58.8 	77.6 	75.6 	40.5 	33.1 	28.5 	30.7 	: 
A,MIO_EUR,INTLORG,ED3,ES	0.0 	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d
A,MIO_EUR,INTLORG,ED3,EU27_2020	: 	: 	: 	: 	: 	799.5 	1076.3 	696.8 	628.3 d
A,MIO_EUR,INTLORG,ED3,EU28	: 	: 	: 	: 	: 	831.0 	1119.0 	738.3 	: 
A,MIO_EUR,INTLORG,ED3,FI	0.0 	0.0 	0.0 	: d	3.9 d	3.7 d	3.2 d	2.9 d	2.5 d
A,MIO_EUR,INTLORG,ED3,FR	11.5 	26.8 	24.1 	18.9 	30.9 	17.6 	39.1 	31.6 	23.8 
A,MIO_EUR,INTLORG,ED3,HR	: 	: 	: 	: z	0.6 d	7.2 	11.0 	13.4 	12.9 
A,MIO_EUR,INTLORG,ED3,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED3,IE	1.2 	1.1 	1.0 	20.7 d	7.6 	14.7 	86.7 	17.6 	7.5 
A,MIO_EUR,INTLORG,ED3,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED3,IT	0.0 	817.4 	817.6 	817.7 	177.0 d	368.9 d	284.7 d	20.0 d	128.4 d
A,MIO_EUR,INTLORG,ED3,LT	27.9 	33.7 	27.1 	7.1 	5.6 	3.4 	12.1 	19.0 	24.7 
A,MIO_EUR,INTLORG,ED3,LU	11.5 	12.5 	12.2 	12.4 	14.7 	14.7 	14.7 	15.4 	15.9 
A,MIO_EUR,INTLORG,ED3,LV	7.7 	10.4 	36.3 	48.4 	7.3 	12.9 	15.9 	28.8 	23.8 
A,MIO_EUR,INTLORG,ED3,MT	0.0 	2.0 	0.1 	0.2 	0.1 	0.9 	0.4 	1.0 	1.0 
A,MIO_EUR,INTLORG,ED3,NL	13.3 	7.2 	6.9 	10.1 	9.5 	10.0 	10.4 	7.4 	8.2 
A,MIO_EUR,INTLORG,ED3,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED3,PL	157.5 	160.2 	152.2 d	93.1 	68.0 d	218.8 	327.6 	351.8 	218.8 
A,MIO_EUR,INTLORG,ED3,PT	403.1 d	: 	426.4 d	110.4 d	94.7 d	0.0 d	124.5 	12.6 d	7.5 d
A,MIO_EUR,INTLORG,ED3,RO	19.1 	13.2 	13.4 	72.4 	0.5 	0.3 	2.6 	7.5 	18.4 
A,MIO_EUR,INTLORG,ED3,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED3,SE	0.0 	: z	: z	: z	: z	: z	0.1 	0.2 	0.2 
A,MIO_EUR,INTLORG,ED3,SI	: d	10.1 	6.9 	5.3 	4.8 	9.1 	14.2 	20.2 	19.9 
A,MIO_EUR,INTLORG,ED3,SK	: 	36.2 	65.7 	94.3 	5.7 	9.8 	16.5 	26.0 	33.5 
A,MIO_EUR,INTLORG,ED3,TR	13.6 	67.0 	18.1 	29.3 	24.3 	33.4 	38.0 	41.8 	44.6 
A,MIO_EUR,INTLORG,ED3,UK	156.1 	15.7 	: 	22.0 b	33.7 	61.4 	42.6 	41.5 	: 
A,MIO_EUR,INTLORG,ED34,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED34,BE	4.3 d	3.4 d	2.2 d	1.8 d	40.0 d	37.4 	40.3 	45.1 d	47.0 d
A,MIO_EUR,INTLORG,ED34,BG	3.0 	2.9 	2.7 	1.9 	3.5 	3.6 	3.7 	4.1 	4.0 
A,MIO_EUR,INTLORG,ED34,CH	: 	: 	: z	: z	: z	0.0 d	0.0 	: 	0.0 d
A,MIO_EUR,INTLORG,ED34,CY	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED34,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,DE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,DK	: d	: d	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,EE	: 	11.1 	18.3 	15.7 	9.7 	12.0 	10.0 	1.1 	0.7 
A,MIO_EUR,INTLORG,ED34,EL	31.3 	27.3 	43.4 	34.7 	21.2 	13.5 	14.3 	10.8 	: 
A,MIO_EUR,INTLORG,ED34,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,FI	0.0 	0.0 	0.0 	: d	0.1 	0.1 	0.3 	0.5 	0.3 
A,MIO_EUR,INTLORG,ED34,FR	6.0 	12.2 	11.8 	9.6 	16.3 	8.8 	16.1 	15.3 	11.0 
A,MIO_EUR,INTLORG,ED34,HR	: 	: 	: 	: z	: d	7.2 	11.0 	13.4 d	: d
A,MIO_EUR,INTLORG,ED34,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,IE	: d	1.1 	1.0 	20.7 	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34,LT	4.9 	4.3 	3.3 	2.5 	3.7 	1.0 	5.3 	6.9 	7.2 
A,MIO_EUR,INTLORG,ED34,LU	11.5 	12.5 	12.2 	12.2 	14.7 	14.7 	14.7 	15.4 	15.9 
A,MIO_EUR,INTLORG,ED34,LV	4.2 	4.3 	5.8 	2.0 	1.2 	0.2 	1.3 	0.6 	0.5 
A,MIO_EUR,INTLORG,ED34,MT	0.0 	1.4 	0.0 	0.1 	0.1 	0.0 	0.0 	0.1 	0.1 
A,MIO_EUR,INTLORG,ED34,NL	11.4 	7.1 	6.9 	10.1 	9.5 	10.0 	10.4 	7.4 	8.2 
A,MIO_EUR,INTLORG,ED34,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34,PL	58.2 	50.2 	51.1 	25.9 	14.1 d	54.6 	76.1 	85.4 	65.9 
A,MIO_EUR,INTLORG,ED34,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34,RO	18.8 	13.0 	13.3 	66.1 	0.5 	0.3 	2.6 	7.5 	9.3 
A,MIO_EUR,INTLORG,ED34,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED34,SE	0.0 	: z	: z	: z	: z	: z	0.1 	0.2 	0.2 
A,MIO_EUR,INTLORG,ED34,SI	: d	3.4 	2.0 	1.7 	1.0 	2.4 	3.8 	3.4 	3.5 
A,MIO_EUR,INTLORG,ED34,SK	: 	11.6 	13.6 	31.8 	1.5 	3.0 	3.9 	5.8 	7.2 
A,MIO_EUR,INTLORG,ED34,TR	4.6 	22.3 	2.6 	12.2 	3.6 	8.1 	10.4 	13.3 	16.6 
A,MIO_EUR,INTLORG,ED34,UK	32.9 	0.5 	: 	: z	0.0 	0.0 	0.0 	0.0 	: 
A,MIO_EUR,INTLORG,ED34_44,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED34_44,BE	4.3 	3.4 	2.2 	1.8 	40.0 	37.4 	40.3 	45.1 	47.0 
A,MIO_EUR,INTLORG,ED34_44,BG	3.0 	2.9 	2.7 	1.9 	3.5 	3.6 	3.7 	4.1 	4.0 
A,MIO_EUR,INTLORG,ED34_44,CH	: z	0.0 	: z	: z	: z	0.0 	0.0 	: 	0.0 
A,MIO_EUR,INTLORG,ED34_44,CY	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED34_44,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,DE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,DK	: 	: d	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,EE	: 	11.1 	18.3 	15.7 	9.7 	12.0 	10.0 	1.1 	0.7 
A,MIO_EUR,INTLORG,ED34_44,EL	31.3 	27.3 	43.4 	34.7 	21.2 	13.5 	14.3 	10.8 	: 
A,MIO_EUR,INTLORG,ED34_44,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,FI	0.0 	0.0 	0.0 	: d	0.1 	0.1 	0.3 	0.5 	0.3 
A,MIO_EUR,INTLORG,ED34_44,FR	6.5 	12.4 	12.2 	9.9 	16.6 	9.1 	16.4 	15.6 	11.2 
A,MIO_EUR,INTLORG,ED34_44,HR	: 	: 	: 	: z	: d	7.2 	11.0 	13.4 d	: d
A,MIO_EUR,INTLORG,ED34_44,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,IE	: d	1.1 	1.0 	20.7 	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34_44,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34_44,LT	4.9 	4.3 	3.3 	2.5 	3.7 	1.0 	5.3 	6.9 	7.2 
A,MIO_EUR,INTLORG,ED34_44,LU	11.5 	12.5 	12.2 	12.2 	14.7 	14.7 	14.7 	15.4 	15.9 
A,MIO_EUR,INTLORG,ED34_44,LV	4.2 	4.3 	5.8 	2.0 	1.2 	0.2 	1.3 	0.6 	0.5 
A,MIO_EUR,INTLORG,ED34_44,MT	0.0 	1.4 	0.0 	0.1 	0.1 	0.0 	0.0 	0.1 	0.1 
A,MIO_EUR,INTLORG,ED34_44,NL	11.4 	7.1 	6.9 	10.1 	9.5 	10.0 	10.4 	7.4 	8.2 
A,MIO_EUR,INTLORG,ED34_44,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED34_44,PL	58.2 	50.2 	51.1 	25.9 	14.1 d	54.6 	76.1 	85.4 	65.9 
A,MIO_EUR,INTLORG,ED34_44,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED34_44,RO	18.8 	13.0 	13.3 	66.1 	0.5 	0.3 	2.6 	7.5 	9.3 
A,MIO_EUR,INTLORG,ED34_44,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,INTLORG,ED34_44,SE	0.0 	: z	: z	: z	: z	: z	0.1 	0.2 	0.2 
A,MIO_EUR,INTLORG,ED34_44,SI	5.0 	3.4 	2.0 	1.7 	1.0 	2.4 	3.8 	3.4 	3.5 
A,MIO_EUR,INTLORG,ED34_44,SK	: 	11.6 	13.6 	31.8 	1.5 	3.0 	3.9 	5.8 	7.2 
A,MIO_EUR,INTLORG,ED34_44,TR	4.6 	22.3 	2.6 	12.2 	3.6 	8.1 	10.4 	13.3 	16.6 
A,MIO_EUR,INTLORG,ED34_44,UK	32.9 	0.5 	: 	: z	0.0 	0.0 	0.0 	0.0 	: 
A,MIO_EUR,INTLORG,ED35,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED35,BE	10.8 d	10.9 d	8.4 d	8.3 d	8.1 d	18.9 	25.3 	34.5 d	23.8 d
A,MIO_EUR,INTLORG,ED35,BG	3.6 	3.2 	3.0 	2.2 	3.9 	4.0 	4.4 	4.8 	5.0 
A,MIO_EUR,INTLORG,ED35,CH	: 	: 	: z	: z	: z	0.0 d	0.0 	: 	0.0 d
A,MIO_EUR,INTLORG,ED35,CY	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED35,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,DE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 d	0.0 d
A,MIO_EUR,INTLORG,ED35,DK	: d	: d	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,EE	: 	7.0 	11.3 	9.4 	1.9 	2.2 	0.6 	0.9 	0.8 
A,MIO_EUR,INTLORG,ED35,EL	21.7 	31.5 	34.2 	41.0 	19.2 	19.5 	14.2 	19.9 	: 
A,MIO_EUR,INTLORG,ED35,ES	0.0 	0.0 d	0.0 d	0.0 	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d
A,MIO_EUR,INTLORG,ED35,FI	0.0 	0.0 	0.0 d	: d	3.8 d	3.5 d	3.0 d	2.4 d	2.2 d
A,MIO_EUR,INTLORG,ED35,FR	5.5 	14.6 	12.3 	9.3 	14.6 	8.8 	23.0 	16.3 	12.8 
A,MIO_EUR,INTLORG,ED35,HR	: 	: 	: 	: z	0.6 d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED35,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,IE	: d	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED35,IS	: z	: z	: z	: z	: z	: z	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,INTLORG,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,INTLORG,ED35,LT	23.0 	29.4 	23.8 	4.6 	1.9 	2.4 	6.8 	12.1 	17.5 
A,MIO_EUR,INTLORG,ED35,LU	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,LV	3.5 	6.1 	30.5 	46.4 	6.1 	12.7 	14.6 	28.2 	23.4 
A,MIO_EUR,INTLORG,ED35,MT	0.0 	0.6 	0.0 	0.0 	0.0 	0.8 	0.3 	0.9 	1.0 
A,MIO_EUR,INTLORG,ED35,NL	1.9 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,INTLORG,ED35,PL	99.3 	110.0 	101.1 d	67.1 	54.0 d	164.2 	251.6 	266.4 	152.9 
