freq,unit,sector,expend,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,CY	3.0 	0.8 	0.1 	1.6 	: 	0.7 	1.8 	1.9 	1.1 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,CZ	67.6 	49.1 	73.4 	92.4 	54.8 	62.3 	173.8 	167.3 	135.9 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,DE	2962.2 	2737.6 	2701.4 	2725.8 	2795.2 	2729.8 	2860.0 	2892.5 d	3152.7 d
A,MIO_EUR,TOT_SEC,CAP,ED35_45,DK	: 	: d	: d	: 	40.8 	35.0 	40.7 	65.5 	71.3 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,EE	0.0 	17.4 	16.9 	12.7 	2.2 	2.2 	6.7 	12.9 	2.1 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,EL	5.1 	5.9 	5.4 	3.7 	: 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,ES	352.1 	178.8 	207.1 	144.3 	120.3 	185.6 	168.3 	189.9 	180.2 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,FI	204.9 	220.6 	178.9 	168.0 	174.2 	172.8 	127.3 	157.1 	187.6 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,FR	874.7 	970.2 	911.4 	892.7 	923.8 	918.3 	888.7 	983.0 	944.2 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,HR	: d	7.0 	4.7 	6.3 	8.9 d	: d	: d	: z	: d
A,MIO_EUR,TOT_SEC,CAP,ED35_45,HU	16.0 	8.7 	25.3 	16.1 	20.2 	76.6 	95.0 	74.8 	82.8 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,IE	: d	19.3 d	28.0 	46.1 	: d	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,IS	1.5 	2.4 	: 	2.8 	: d	1.3 d	: d	1.7 	1.1 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED35_45,LT	30.4 	48.7 	35.6 	8.3 	8.9 	5.1 	7.6 	10.0 	25.3 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,LU	25.1 	17.9 	31.2 	21.5 	31.9 	26.4 	37.4 	40.7 	38.3 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,LV	14.3 	5.5 	14.3 	17.7 	3.8 	9.7 	26.8 	31.6 	31.9 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,MT	2.1 	2.1 	2.6 	6.0 	1.0 	1.1 	7.3 	3.3 	3.7 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,NL	533.9 	413.6 	450.1 	450.7 	467.8 	519.2 	470.1 	470.6 	497.4 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,NO	: d	: d	276.3 	246.5 	268.8 	326.5 	305.4 	266.4 	173.5 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,PL	96.7 	100.4 	111.1 d	90.5 	93.5 	166.5 	225.6 	246.3 	203.3 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED35_45,RO	0.9 	2.5 	1.8 	3.3 	3.2 	2.6 	3.8 	4.0 	35.6 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,RS	: 	4.9 	5.0 	5.7 	: 	8.2 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,SE	233.5 	211.4 	216.8 	202.1 	145.6 	129.0 	126.2 	127.6 	131.9 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,SI	11.6 	37.1 	23.8 	17.7 	11.7 	25.6 	17.5 	17.0 	24.8 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,SK	: 	11.9 	8.9 	25.5 	25.3 	27.1 	29.3 	43.3 	56.2 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,TR	258.2 	366.4 	382.4 	418.8 	755.0 	606.5 	656.4 	367.9 	270.8 
A,MIO_EUR,TOT_SEC,CAP,ED35_45,UK	160.1 	192.7 	214.3 	277.7 b	314.4 	248.8 	174.2 	152.2 	: 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,AT	73.1 	66.3 	68.2 	59.5 	56.6 	66.9 	64.4 	62.6 	83.7 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,BE	157.8 	181.0 	187.2 	178.9 	254.3 	241.8 	254.1 	246.8 	269.8 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,BG	15.6 	19.5 	24.5 	15.6 	14.5 	15.7 	14.5 	24.1 	22.4 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,CH	: 	283.1 	: 	: 	: 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,CY	13.1 	10.2 	9.2 	11.4 	16.3 	15.6 	15.1 	11.4 	7.9 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,CZ	84.5 	: 	: d	: d	74.9 	84.9 d	228.2 	213.5 	171.1 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,DE	3521.2 	3271.2 	3258.4 	3290.5 	3406.6 	3368.3 	3593.6 	3764.5 d	4205.3 d
A,MIO_EUR,TOT_SEC,CAP,ED3_4,DK	: 	240.8 	240.9 	: 	98.9 	88.3 	105.5 	169.6 	158.1 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,EE	0.0 	23.7 	24.8 	25.4 	9.4 	9.2 	19.9 	14.5 	4.0 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,ES	555.0 	340.5 	338.4 	297.1 	270.2 	342.4 	344.1 	375.6 	380.8 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,EU27_2020	: 	: 	: 	: 	: 	9122.9 d	9603.0 d	10555.5 d	11239.3 d
A,MIO_EUR,TOT_SEC,CAP,ED3_4,EU28	: 	: 	: 	: 	: 	10198.7 d	10528.4 d	11519.7 d	: 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,FI	235.5 	243.3 	203.4 	231.9 	235.8 	234.8 	184.6 	210.4 	296.5 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,FR	2273.6 	2405.7 	2331.0 	2313.5 	2457.3 	2462.2 	2417.6 	2674.4 	2558.7 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,HR	6.8 	8.8 	7.5 	8.1 	8.9 d	9.9 	18.4 	25.1 	25.4 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,HU	32.7 	25.6 	86.4 	46.5 	56.2 	104.6 	156.0 	134.6 	130.6 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,IE	80.2 	82.1 	94.4 	138.1 	273.7 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,IS	3.4 	5.5 	: 	6.4 	: d	3.7 d	: d	4.7 	2.8 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,IT	584.0 	932.8 	637.9 	733.6 	1238.7 	286.4 	349.6 	717.5 	959.5 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,LT	37.5 	56.1 	43.5 	16.3 	18.6 	12.4 	16.2 	18.5 	35.5 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,LU	38.7 	31.4 	48.5 	32.6 	48.9 	45.4 	61.9 	61.6 	60.4 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,LV	33.2 	21.2 	36.0 	38.4 	16.7 	25.1 	47.6 	55.1 	55.3 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,MT	8.5 	7.8 	8.8 	16.5 	13.4 	5.6 	15.2 	11.9 	14.9 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,NL	824.0 	683.8 	685.1 	687.5 	706.7 	767.5 	742.2 	756.4 	807.3 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,NO	571.8 	604.0 d	522.7 	466.2 	508.5 	623.9 	452.1 	394.5 	344.9 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,PL	153.9 	147.7 	189.5 d	153.8 	159.0 	300.3 	381.6 	410.6 	350.0 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,PT	298.0 d	103.2 	100.3 	206.3 	133.2 	242.3 	175.5 	169.0 	174.0 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,RO	31.8 	32.0 	32.2 	33.3 	37.0 	31.7 	34.4 	55.9 	69.6 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,RS	: 	5.8 	6.3 	6.8 	: 	9.8 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,SE	400.0 	360.0 	369.0 	343.4 	329.4 	285.5 	294.1 	291.9 	293.5 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,SI	27.3 	47.8 	31.0 	23.0 	18.8 	32.1 	24.8 	25.6 	38.9 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,SK	: 	20.1 	12.1 	39.3 	35.2 	39.6 	41.6 	54.6 	66.1 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,TR	656.3 	945.3 	874.4 	929.9 	1707.2 	1385.9 	1422.6 	1006.9 	757.0 
A,MIO_EUR,TOT_SEC,CAP,ED3_4,UK	730.5 	835.0 	852.4 	815.0 b	1150.8 	1176.8 	925.4 	964.1 	: 
A,MIO_EUR,TOT_SEC,CAP,ED45,AT	1.9 	4.6 	0.9 	0.7 	0.6 	0.5 	0.7 	0.2 	2.0 
A,MIO_EUR,TOT_SEC,CAP,ED45,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED45,BG	0.1 	0.2 	0.3 	0.1 	0.1 	0.1 	0.2 	0.0 	0.1 
A,MIO_EUR,TOT_SEC,CAP,ED45,CH	: 	: 	: d	: 	: 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED45,CY	: d	0.0 	0.0 	0.0 	: 	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,CZ	0.3 	0.2 	0.4 	0.4 	0.2 	0.2 	0.5 	0.4 	0.4 
A,MIO_EUR,TOT_SEC,CAP,ED45,DE	480.7 	467.3 	402.0 	403.5 	415.6 	379.6 	403.0 	418.9 	453.0 
A,MIO_EUR,TOT_SEC,CAP,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,EE	0.0 	5.4 	5.6 	4.6 	0.7 	0.4 	1.3 	2.2 	0.5 
A,MIO_EUR,TOT_SEC,CAP,ED45,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED45,FI	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED45,FR	28.6 	39.4 	37.1 	35.3 	32.6 	34.6 	33.2 	32.0 	31.4 
A,MIO_EUR,TOT_SEC,CAP,ED45,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,HU	4.2 	3.0 	11.9 	8.1 	9.6 	34.6 	36.0 	18.9 	18.9 
A,MIO_EUR,TOT_SEC,CAP,ED45,IE	15.7 	19.3 	28.0 	46.1 	67.9 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED45,IS	0.2 	0.2 	: 	0.3 	: d	0.2 d	: d	0.3 	0.2 
A,MIO_EUR,TOT_SEC,CAP,ED45,IT	76.7 	226.8 	172.1 	138.7 	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,LT	11.6 	21.4 	15.6 	4.0 	4.4 	2.6 	3.8 	4.3 	10.4 
A,MIO_EUR,TOT_SEC,CAP,ED45,LU	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,TOT_SEC,CAP,ED45,LV	1.6 	0.7 	2.3 	2.9 	0.6 	1.6 	4.1 	4.1 	4.1 
A,MIO_EUR,TOT_SEC,CAP,ED45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,TOT_SEC,CAP,ED45,NL	1.6 	0.7 	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,TOT_SEC,CAP,ED45,NO	: d	: d	8.6 	7.6 	8.3 	10.7 	10.0 	8.9 	8.2 
A,MIO_EUR,TOT_SEC,CAP,ED45,PL	8.4 	7.4 	10.6 	7.7 	7.6 	12.4 	18.1 	16.2 	19.4 
A,MIO_EUR,TOT_SEC,CAP,ED45,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CAP,ED45,RO	0.6 	1.5 	0.8 	1.6 	1.3 	0.9 	1.3 	0.5 	1.2 
A,MIO_EUR,TOT_SEC,CAP,ED45,RS	: 	: d	: d	: d	: 	: d	: 	: 	: 
A,MIO_EUR,TOT_SEC,CAP,ED45,SE	3.7 	4.1 	4.3 	4.7 	4.8 	4.9 	4.9 	5.1 	6.4 
A,MIO_EUR,TOT_SEC,CAP,ED45,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,SK	: 	0.9 	0.7 	1.3 	1.7 	1.5 	1.6 	3.2 	4.2 
A,MIO_EUR,TOT_SEC,CAP,ED45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CAP,ED45,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,TOT_SEC,CUR,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,BG	1.9 	3.1 	2.4 	2.1 	1.8 	1.2 	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,CZ	6.5 	6.0 	5.6 	5.9 	9.0 	9.9 	11.6 	12.6 	12.6 
A,MIO_EUR,TOT_SEC,CUR,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,DK	: z	: z	: z	: 	: z	: z	10.6 	15.2 	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,EE	: z	1.3 	1.5 	2.6 	3.4 	4.4 	4.9 	6.0 	6.2 
A,MIO_EUR,TOT_SEC,CUR,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,TOT_SEC,CUR,ED25,ES	0.0 	: d	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,HR	: d	: d	: d	: d	: z	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,HU	2.5 	3.8 	13.0 	19.9 	10.2 	4.7 	4.7 	6.8 	5.0 
A,MIO_EUR,TOT_SEC,CUR,ED25,IE	: d	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,IT	122.5 	61.1 	54.3 	51.6 	55.0 	51.6 	51.0 	49.4 	78.6 
A,MIO_EUR,TOT_SEC,CUR,ED25,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,LT	8.2 	10.0 	10.1 	8.1 	9.5 	9.8 	10.2 	11.0 	9.7 
A,MIO_EUR,TOT_SEC,CUR,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,LV	1.5 	1.1 	1.1 	1.0 	1.1 	1.1 	1.0 	0.7 	0.7 
A,MIO_EUR,TOT_SEC,CUR,ED25,MT	0.4 	0.7 	0.6 	0.5 	0.3 	0.7 	1.2 	1.3 	2.0 
A,MIO_EUR,TOT_SEC,CUR,ED25,NL	2545.7 	2564.2 	2638.3 	2676.7 	2777.8 	2789.4 	2885.0 	2881.4 	2934.2 
A,MIO_EUR,TOT_SEC,CUR,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,RS	: 	: 	: z	: z	: 	: d	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED25,SE	: 	: 	: d	: d	: d	: d	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,SK	: 	17.2 	22.1 	34.2 	28.1 	37.0 	36.5 	35.6 	40.5 
A,MIO_EUR,TOT_SEC,CUR,ED25,TR	: d	: 	: 	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED25,UK	1173.0 	3227.6 	1944.3 	3846.1 b	2711.6 	2610.7 	1934.1 	1919.2 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35,AT	2105.4 	2189.0 	2122.3 	2159.7 	2207.2 	2204.9 	2234.0 	2109.1 	2267.1 
A,MIO_EUR,TOT_SEC,CUR,ED35,BE	4115.4 d	4258.5 d	4270.2 d	4362.7 d	4348.1 d	4344.9 	4304.8 	4357.9 d	4562.6 d
A,MIO_EUR,TOT_SEC,CUR,ED35,BG	149.6 	154.7 	157.0 	154.3 	155.6 	176.6 	206.9 	239.7 	283.2 
A,MIO_EUR,TOT_SEC,CUR,ED35,CH	: 	: 	: d	: 	2270.0 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35,CY	57.7 d	55.5 	56.8 	57.3 	57.3 	59.5 	59.8 	63.4 	64.6 
A,MIO_EUR,TOT_SEC,CUR,ED35,CZ	1257.1 	1171.2 	1079.5 	1094.2 	1104.2 	1206.6 	1384.2 	1538.6 	1555.8 
A,MIO_EUR,TOT_SEC,CUR,ED35,DE	13493.1 	13518.7 	13794.5 	13980.5 	14314.4 	15204.3 	15602.6 	15935.9 d	16294.5 d
A,MIO_EUR,TOT_SEC,CUR,ED35,DK	0.0 d	: d	: d	: 	1022.8 	974.3 	950.8 	958.0 	1094.7 
A,MIO_EUR,TOT_SEC,CUR,ED35,EE	0.0 	52.1 	50.3 	57.6 	61.8 	71.0 	80.5 	88.0 	81.2 
A,MIO_EUR,TOT_SEC,CUR,ED35,EL	632.7 	557.3 	480.4 	443.0 	472.1 	437.9 	442.6 	419.9 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35,ES	3189.6 	3229.8 d	3267.7 d	3414.0 d	3628.4 d	3712.3 d	4042.7 d	4271.9 d	4406.3 d
A,MIO_EUR,TOT_SEC,CUR,ED35,FI	: d	: d	2095.7 d	2029.1 d	1939.5 d	1804.9 d	1857.4 d	1881.5 d	1903.8 d
A,MIO_EUR,TOT_SEC,CUR,ED35,FR	10187.6 	9842.1 	9924.3 	9996.1 	9989.7 	10135.6 	10050.6 	9999.8 	9908.1 
A,MIO_EUR,TOT_SEC,CUR,ED35,HR	: d	293.2 	297.0 	72.1 	441.3 d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35,HU	258.9 	216.1 	308.7 	389.0 	444.6 	483.1 	552.1 	573.7 	590.5 
A,MIO_EUR,TOT_SEC,CUR,ED35,IE	: d	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35,IS	54.5 	56.5 	63.4 	75.5 	82.9 d	79.9 	79.0 	80.8 d	77.2 d
A,MIO_EUR,TOT_SEC,CUR,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED35,LT	58.6 	56.7 	57.0 	47.4 	47.1 	47.5 	50.0 	63.2 	65.2 
A,MIO_EUR,TOT_SEC,CUR,ED35,LU	248.4 	209.8 	263.0 	262.5 	269.9 	336.6 	282.6 	307.1 	330.8 
A,MIO_EUR,TOT_SEC,CUR,ED35,LV	93.6 	69.7 	74.6 	72.4 	80.7 	90.6 	91.4 	90.0 	92.4 
A,MIO_EUR,TOT_SEC,CUR,ED35,MT	20.0 	27.4 	26.7 	34.3 	21.8 	22.9 	27.0 	30.6 	29.9 
A,MIO_EUR,TOT_SEC,CUR,ED35,NL	5337.9 	5100.7 	5098.5 	5321.8 	5330.1 	5678.3 	5988.6 	6328.3 	6503.6 
A,MIO_EUR,TOT_SEC,CUR,ED35,NO	: d	: d	2028.9 	1964.9 	1949.8 	2098.5 	2310.9 	2331.2 	2224.9 
A,MIO_EUR,TOT_SEC,CUR,ED35,PL	2048.7 	2035.9 d	1946.1 d	2042.8 	1991.2 	2111.7 	2184.9 	2504.8 	2774.9 
A,MIO_EUR,TOT_SEC,CUR,ED35,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35,RO	20.4 	25.4 	20.8 	39.9 	42.6 	73.2 	95.9 	121.5 	795.0 
A,MIO_EUR,TOT_SEC,CUR,ED35,RS	: 	276.8 d	259.7 d	240.0 d	: 	233.3 d	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35,SE	2696.6 	2696.5 	2567.8 	2558.6 	2007.7 	2125.7 	2193.0 	2206.2 	2329.5 
A,MIO_EUR,TOT_SEC,CUR,ED35,SI	: d	200.0 	204.0 	208.6 	227.1 	218.9 	231.5 	243.4 	255.2 
A,MIO_EUR,TOT_SEC,CUR,ED35,SK	: 	448.3 	481.3 	482.4 	428.5 	448.9 	450.9 	490.1 	550.3 
A,MIO_EUR,TOT_SEC,CUR,ED35,TR	3001.9 	3203.1 	3399.9 	3585.2 	4893.5 	4829.7 	4248.7 	4596.4 	3825.8 
A,MIO_EUR,TOT_SEC,CUR,ED35,UK	7607.5 	9158.1 	11129.3 	12318.0 b	12973.8 	10627.6 	7407.7 	7972.8 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,AT	2187.7 	2272.9 	2200.9 	2239.2 	2291.4 	2285.7 	2311.2 	2136.9 	2327.3 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,BE	4115.4 	4258.5 	4270.2 	4362.7 	4348.1 	4344.9 	4304.8 	4357.9 	4562.6 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,BG	151.8 	157.7 	159.8 	157.3 	158.6 	181.8 	209.0 	241.6 	285.7 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,CH	2017.1 	1935.7 	: 	: 	: 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,CY	57.7 	55.5 	56.8 	57.3 	: 	59.5 	59.8 	63.4 	64.6 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,CZ	1261.0 	1174.8 	1083.0 	1097.3 	1108.5 	1211.5 	1389.7 	1544.0 	1562.0 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,DE	18744.2 	18797.1 	18900.6 	19140.0 	19603.7 	21138.0 	21639.7 	21994.8 d	22476.9 d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,DK	: 	: d	: d	: 	1022.8 	974.3 	950.8 	958.0 	1094.7 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,EE	0.0 	86.2 	86.6 	92.8 	90.1 	100.5 	102.1 	108.9 	101.1 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,EL	656.4 	567.3 	498.4 	468.5 	: 	: 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,ES	3189.6 d	3229.8 	3267.7 	3414.0 	3628.4 	3712.3 	4042.7 	4271.9 	4406.3 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,FI	2085.8 	2087.3 	2095.7 	2029.1 	1939.5 	1804.9 	1857.4 	1881.5 	1903.8 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,FR	10517.1 	10198.8 	10285.2 	10369.8 	10365.1 	10514.1 	10424.4 	10336.2 	10214.7 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,HR	: d	293.2 	297.0 	72.1 	441.3 d	: d	: d	: z	: d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,HU	355.2 	325.7 	558.5 	713.9 	760.2 	810.7 	855.2 	773.1 	773.1 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,IE	: d	533.4 d	548.7 	484.2 d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,IS	60.4 	62.4 	70.1 	83.3 	93.4 d	93.1 	92.9 	95.4 d	91.3 d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,TOT_SEC,CUR,ED35_45,LT	94.7 	101.1 	101.9 	92.8 	95.5 	98.6 	103.3 	111.1 	111.6 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,LU	249.3 	210.8 	264.0 	263.5 	271.0 	337.7 	283.7 	308.2 	332.4 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,LV	105.5 	80.1 	88.2 	86.6 	97.3 	108.3 	107.7 	103.5 	105.9 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,MT	20.0 	27.4 	26.7 	34.3 	21.8 	22.9 	27.0 	30.6 	29.9 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,NL	5356.8 	5110.3 	5102.0 	5322.9 	5330.1 	5678.3 	5988.6 	6328.3 	6503.6 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,NO	: d	: d	2093.8 	2027.8 	2012.2 	2169.6 	2389.6 	2411.9 	2308.3 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,PL	2411.5 	2278.6 d	2134.8 d	2198.5 	2132.0 	2245.0 	2383.3 	2671.2 	2953.3 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,TOT_SEC,CUR,ED35_45,RO	53.0 	68.0 	66.3 	89.2 	93.6 	128.4 	159.9 	193.0 	860.0 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,RS	: 	253.5 	259.7 	240.0 	: 	253.5 	: 	: 	: 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,SE	2739.5 	2749.0 	2622.5 	2617.9 	2068.7 	2188.2 	2212.7 	2226.1 	2405.6 
A,MIO_EUR,TOT_SEC,CUR,ED35_45,SI	148.5 	200.0 	204.0 	208.6 	227.1 	218.9 	231.5 	243.4 	255.2 
